cycle,chamber,state_code,district,seat_basis_cycle,status,source_rows,state_primary_candidate_rows,state_primary_source_ids,candidate_rows,primary_reported_rows,primary_numeric_rows,democratic_primary_rows,primary_type,candidate_policy_text_status
2026,House,ME,02,2022,state_primary_returns_present,0,5,me-2026-house-02-dem | me-2026-house-02-rep,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,01,2022,state_primary_returns_present,0,6,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,02,2022,state_primary_returns_present,0,4,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,03,2022,state_primary_returns_present,0,3,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,04,2022,state_primary_returns_present,0,4,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,05,2022,state_primary_returns_present,0,2,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,06,2022,state_primary_returns_present,0,2,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,07,2022,state_primary_returns_present,0,4,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,08,2022,state_primary_returns_present,0,4,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,09,2022,state_primary_returns_present,0,2,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,10,2022,state_primary_returns_present,0,7,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,11,2022,state_primary_returns_present,0,5,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,12,2022,state_primary_returns_present,0,4,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MI,13,2022,state_primary_returns_present,0,7,mi-2026-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,03,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,05,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,06,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,07,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MN,08,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,03,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,05,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,06,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,07,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MO,08,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MP,00,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MS,01,2022,state_primary_returns_present,0,3,ms-2026-democratic-primary-recap | ms-2026-republican-primary-recap,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MS,02,2022,state_primary_returns_present,0,5,ms-2026-democratic-primary-recap | ms-2026-republican-primary-recap,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MS,03,2022,state_primary_returns_present,0,2,ms-2026-democratic-primary-recap | ms-2026-republican-primary-recap,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MS,04,2022,state_primary_returns_present,0,4,ms-2026-democratic-primary-recap | ms-2026-republican-primary-recap,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MT,01,2022,state_primary_returns_present,0,9,mt-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,MT,02,2022,state_primary_returns_present,0,5,mt-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,01,2022,state_primary_returns_present,0,5,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,03,2022,state_primary_returns_present,0,2,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,04,2022,state_primary_returns_present,0,3,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,05,2022,state_primary_returns_present,0,6,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,06,2022,state_primary_returns_present,0,4,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,07,2022,state_primary_returns_present,0,2,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,08,2022,state_primary_returns_present,0,3,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,09,2022,state_primary_returns_present,0,4,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,10,2022,state_primary_returns_present,0,8,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,11,2022,state_primary_returns_present,0,7,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,12,2022,state_primary_returns_present,0,4,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,13,2022,state_primary_returns_present,0,5,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NC,14,2022,state_primary_returns_present,0,5,nc-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,ND,00,2022,state_primary_returns_present,0,5,nd-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NE,01,2022,state_primary_returns_present,0,4,ne-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NE,02,2022,state_primary_returns_present,0,9,ne-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NE,03,2022,state_primary_returns_present,0,4,ne-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NH,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NH,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,01,2022,state_primary_returns_present,0,2,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,02,2022,state_primary_returns_present,0,5,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,03,2022,state_primary_returns_present,0,4,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,04,2022,state_primary_returns_present,0,3,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,05,2022,state_primary_returns_present,0,2,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,06,2022,state_primary_returns_present,0,4,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,07,2022,state_primary_returns_present,0,5,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,08,2022,state_primary_returns_present,0,2,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,09,2022,state_primary_returns_present,0,3,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,10,2022,state_primary_returns_present,0,3,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,11,2022,state_primary_returns_present,0,5,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NJ,12,2022,state_primary_returns_present,0,13,nj-2026-primary-house-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NM,01,2022,state_primary_returns_present,0,2,nm-2026-cd01-DEM | nm-2026-cd01-REP,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NM,02,2022,state_primary_returns_present,0,3,nm-2026-cd02-DEM | nm-2026-cd02-REP,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NM,03,2022,state_primary_returns_present,0,2,nm-2026-cd03-DEM | nm-2026-cd03-REP,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NV,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NV,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NV,03,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NV,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,01,2022,state_primary_returns_present,0,2,suffolk-2026-cd01-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,03,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,05,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,06,2022,state_primary_returns_present,0,49,nyc-2026-cd06-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,07,2022,state_primary_returns_present,0,56,nyc-2026-cd07-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,08,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,09,2022,state_primary_returns_present,0,174,nyc-2026-cd09-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,10,2022,state_primary_returns_present,0,72,nyc-2026-cd10-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,11,2022,state_primary_returns_present,0,108,nyc-2026-cd11-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,12,2022,state_primary_returns_present,0,80,nyc-2026-cd12-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,13,2022,state_primary_returns_present,0,92,nyc-2026-cd13-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,14,2022,state_primary_returns_present,0,71,nyc-2026-cd14-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,15,2022,state_primary_returns_present,0,49,nyc-2026-cd15-dem,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,16,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,17,2022,state_primary_returns_present,0,6,ny-2026-cd17-certified-county-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,18,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,19,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,20,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,21,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,22,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,23,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,24,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,25,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,NY,26,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,03,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,05,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,06,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,07,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,08,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,09,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,10,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,11,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,12,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,13,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,14,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OH,15,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OK,01,2022,state_primary_returns_present,0,11,ok-2026-june-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OK,02,2022,state_primary_returns_present,0,4,ok-2026-june-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OK,03,2022,state_primary_returns_present,0,4,ok-2026-june-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OK,04,2022,state_primary_returns_present,0,4,ok-2026-june-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OK,05,2022,state_primary_returns_present,0,2,ok-2026-june-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OR,01,2022,state_primary_returns_present,0,6,or-2026-primary-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OR,02,2022,state_primary_returns_present,0,11,or-2026-primary-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OR,03,2022,state_primary_returns_present,0,6,or-2026-primary-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OR,04,2022,state_primary_returns_present,0,7,or-2026-primary-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OR,05,2022,state_primary_returns_present,0,6,or-2026-primary-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,OR,06,2022,state_primary_returns_present,0,4,or-2026-primary-official-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,01,2022,state_primary_returns_present,0,3,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,02,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,03,2022,state_primary_returns_present,0,4,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,04,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,05,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,06,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,07,2022,state_primary_returns_present,0,5,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,08,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,09,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,10,2022,state_primary_returns_present,0,3,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,11,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,12,2022,state_primary_returns_present,0,3,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,13,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,14,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,15,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,16,2022,state_primary_returns_present,0,2,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,PA,17,2022,state_primary_returns_present,0,3,pa-2026-primary-precinct-returns,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,RI,01,2022,state_primary_returns_present,0,2,ri-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,RI,02,2022,state_primary_returns_present,0,3,ri-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,01,2022,state_primary_returns_present,0,22,sc-2026-statewide-primary-enr | sc-2026-statewide-primary-runoff-enr,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,02,2022,state_primary_returns_present,0,9,sc-2026-statewide-primary-enr | sc-2026-statewide-primary-runoff-enr,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,03,2022,state_primary_returns_present,0,2,sc-2026-statewide-primary-enr,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,04,2022,state_primary_returns_present,0,3,sc-2026-statewide-primary-enr,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,05,2022,state_primary_returns_present,0,2,sc-2026-statewide-primary-enr,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,06,2022,state_primary_returns_present,0,4,sc-2026-statewide-primary-enr,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SC,07,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,SD,00,2022,state_primary_returns_present,0,2,sd-2026-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,01,2022,state_primary_returns_present,0,4,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,02,2022,state_primary_returns_present,0,2,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,03,2022,state_primary_returns_present,0,4,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,04,2022,state_primary_returns_present,0,9,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,05,2022,state_primary_returns_present,0,7,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,06,2022,state_primary_returns_present,0,9,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,07,2022,state_primary_returns_present,0,6,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,08,2022,state_primary_returns_present,0,5,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TN,09,2022,state_primary_returns_present,0,8,tn-2026-statewide-primary-precinct-workbook,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,01,2022,state_primary_returns_present,0,7,tx-2026-dem-primary-results | tx-2026-dem-primary-runoff-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,02,2022,state_primary_returns_present,0,5,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,03,2022,state_primary_returns_present,0,3,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,04,2022,state_primary_returns_present,0,4,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,05,2022,state_primary_returns_present,0,6,tx-2026-dem-primary-results | tx-2026-dem-primary-runoff-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,06,2022,state_primary_returns_present,0,4,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,07,2022,state_primary_returns_present,0,7,tx-2026-dem-primary-results | tx-2026-rep-primary-results | tx-2026-rep-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,08,2022,state_primary_returns_present,0,8,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,09,2022,state_primary_returns_present,0,17,tx-2026-dem-primary-results | tx-2026-rep-primary-results | tx-2026-rep-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,10,2022,state_primary_returns_present,0,13,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,11,2022,state_primary_returns_present,0,3,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,12,2022,state_primary_returns_present,0,3,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,13,2022,state_primary_returns_present,0,3,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,14,2022,state_primary_returns_present,0,7,tx-2026-dem-primary-results | tx-2026-dem-primary-runoff-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,15,2022,state_primary_returns_present,0,3,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,16,2022,state_primary_returns_present,0,10,tx-2026-dem-primary-results | tx-2026-rep-primary-results | tx-2026-rep-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,17,2022,state_primary_returns_present,0,6,tx-2026-dem-primary-results | tx-2026-dem-primary-runoff-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,18,2022,state_primary_returns_present,0,8,tx-2026-dem-primary-results | tx-2026-dem-primary-runoff-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,19,2022,state_primary_returns_present,0,10,tx-2026-dem-primary-results | tx-2026-rep-primary-results | tx-2026-rep-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,20,2022,state_primary_returns_present,0,4,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,21,2022,state_primary_returns_present,0,15,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,22,2022,state_primary_returns_present,0,7,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,23,2022,state_primary_returns_present,0,8,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,24,2022,state_primary_returns_present,0,6,tx-2026-dem-primary-results | tx-2026-dem-primary-runoff-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2026,House,TX,25,2022,state_primary_returns_present,0,3,tx-2026-dem-primary-results | tx-2026-rep-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
