cycle,state_code,chamber,district,regular_primary_status,unresolved_ballot_categories,future_ballot_categories,minor_party_universe_status,special_election_status
2024,TX,House,26,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,27,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,28,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,29,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,30,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,31,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,32,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,33,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,34,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,35,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,36,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,37,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,House,38,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,UT,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,UT,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,UT,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,UT,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,01,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,02,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,09,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,10,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,House,11,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VI,House,00,unresolved,unspecified-party | Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VT,House,00,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,House,10,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WV,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WV,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WY,House,00,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,AZ,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,CA,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,CT,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,DE,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,FL,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,HI,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,IN,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MA,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MD,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,ME,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MI,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MN,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MO,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MS,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,MT,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,ND,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,NE,Senate,S,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,NJ,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,NM,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,NV,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,NY,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,OH,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,PA,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,RI,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TN,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,TX,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,UT,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VA,Senate,S,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,VT,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WA,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WI,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WV,Senate,S,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2024,WY,Senate,S,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AK,House,00,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,01,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,02,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,03,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,05,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AL,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AR,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AR,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AR,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AR,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AS,House,00,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,AZ,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,10,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,11,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,12,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,13,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,14,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,15,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,16,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,17,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,18,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,19,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,20,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,21,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,22,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,23,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,24,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,25,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,26,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,27,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,28,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,29,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,30,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,31,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,32,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,33,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,34,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,35,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,36,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,37,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,38,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,39,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,40,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,41,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,42,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,43,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,44,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,45,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,46,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,47,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,48,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,49,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,50,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,51,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CA,House,52,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CO,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CT,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CT,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CT,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CT,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,CT,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,DC,House,00,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,DE,House,00,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,01,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,03,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,04,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,09,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,10,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,11,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,12,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,13,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,14,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,15,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,16,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,17,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,18,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,19,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,20,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,21,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,22,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,23,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,24,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,25,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,26,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,27,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,FL,House,28,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,10,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,11,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,12,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,13,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GA,House,14,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,GU,House,00,unresolved,unspecified-party | Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,HI,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,HI,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IA,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IA,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IA,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IA,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,ID,House,01,unresolved,Constitution | Libertarian,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,ID,House,02,unresolved,Constitution,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,10,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,11,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,12,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,13,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,14,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,15,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,16,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IL,House,17,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
