excerpt_id,speaker,race_id,election_date,topic,quote,source_url,publication_date,quote_match_locators,source_sha256,reviewed,review_method,representation_kind,representation_review_notes,document_id,role,subtopic,stance,short_exact_quote,locator,notes,canonical_speaker,review_notes,archive_url,capture_date,temporal_evidence_date,ballot_name,ballot_party,identity_resolution,identity_evidence_ids,identity_review_notes,identity_source_ids,identity_evidence_type,comparison_scope,election_timing,timing_status,evidence_status,source_id,metadata_document_id,attribution_notes,election_identity_status,source_status,source_type,metadata_publication_date,publication_month,available_by_date,source_updated_date,version_timing_qualification,candidate_scoped_locators,identity_caveat,official_election_source,official_election_source_status,certified_opponents_status,replaced_source_document_id,candidate_document_registration,source_speaker,identity_review,claim_summary,answer_context
hpf20-williamson-debt,Marianne Williamson,us-president-dem-primary-2020-nh,2020-02-11,education,Forgiveness of all college loan debt,https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy,,paragraph 64,20f9031ea002e04a7547ebdfb9987e6a8066568d3226aa620111a85ae597a03a,false,assistant_source_review_not_independent_human_gold,policy_position,,hp20-williamson-economy,opponent_candidate,existing_student_debt,cancel_all,Forgiveness of all college loan debt,paragraph 64,"Proposes forgiving all existing college-loan debt; numerical debt estimates remain attributed campaign claims. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",Marianne Williamson,"Assistant source review; Proposes forgiving all existing college-loan debt; numerical debt estimates remain attributed campaign claims. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",https://web.archive.org/web/20191214155435id_/https://www.marianne2020.com/issues/the-economy,2019-12-14,2019-12-14,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,111656877f9091502bb30612-20f9031ea002,,,,official_campaign_platform,,,,,,paragraph 64 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2020/,manual_verified,manual_verified,,"{'race_id': 'us-president-dem-primary-2020-nh', 'candidate_name': 'Marianne Williamson', 'role': 'opponent', 'election_date': '2020-02-11', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy', 'locator': 'paragraph 64'}",,,Proposes forgiving all existing college-loan debt; numerical debt estimates remain attributed campaign claims.,
hpf20-williamson-college,Marianne Williamson,us-president-dem-primary-2020-nh,2020-02-11,education,Free higher education,https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy,,paragraph 65,20f9031ea002e04a7547ebdfb9987e6a8066568d3226aa620111a85ae597a03a,false,assistant_source_review_not_independent_human_gold,policy_position,,hp20-williamson-economy,opponent_candidate,college_affordability,free_public_higher_education,Free higher education,paragraph 65,"Calls for free public-college, community-college and trade-school tuition. The main essay also foregrounds people unable to afford tuition; the text does not fully resolve every income or non-tuition-cost rule. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",Marianne Williamson,"Assistant source review; Calls for free public-college, community-college and trade-school tuition. The main essay also foregrounds people unable to afford tuition; the text does not fully resolve every income or non-tuition-cost rule. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",https://web.archive.org/web/20191214155435id_/https://www.marianne2020.com/issues/the-economy,2019-12-14,2019-12-14,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,111656877f9091502bb30612-20f9031ea002,,,,official_campaign_platform,,,,,,paragraph 65 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2020/,manual_verified,manual_verified,,"{'race_id': 'us-president-dem-primary-2020-nh', 'candidate_name': 'Marianne Williamson', 'role': 'opponent', 'election_date': '2020-02-11', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy', 'locator': 'paragraph 65'}",,,"Calls for free public-college, community-college and trade-school tuition. The main essay also foregrounds people unable to afford tuition; the text does not fully resolve every income or non-tuition-cost rule.",
hpf20-williamson-income,Marianne Williamson,us-president-dem-primary-2020-nh,2020-02-11,economic_security,"$1,000/month Universal Basic Income",https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy,,paragraph 80,20f9031ea002e04a7547ebdfb9987e6a8066568d3226aa620111a85ae597a03a,false,assistant_source_review_not_independent_human_gold,policy_position,,hp20-williamson-economy,opponent_candidate,income_security_route,ubi_1000_with_eligibility_ambiguity,"$1,000/month Universal Basic Income",paragraph 80,"Supports a$1,000 monthly basic income. This paragraph says all American adults, but her explicit questionnaire comment in paragraph140 specifies ages18-65. Preserve that unresolved eligibility difference rather than choosing a definitive age rule. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",Marianne Williamson,"Assistant source review; Supports a$1,000 monthly basic income. This paragraph says all American adults, but her explicit questionnaire comment in paragraph140 specifies ages18-65. Preserve that unresolved eligibility difference rather than choosing a definitive age rule. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",https://web.archive.org/web/20191214155435id_/https://www.marianne2020.com/issues/the-economy,2019-12-14,2019-12-14,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,111656877f9091502bb30612-20f9031ea002,,,,official_campaign_platform,,,,,,paragraph 80 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2020/,manual_verified,manual_verified,,"{'race_id': 'us-president-dem-primary-2020-nh', 'candidate_name': 'Marianne Williamson', 'role': 'opponent', 'election_date': '2020-02-11', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy', 'locator': 'paragraph 80'}",,,"Supports a$1,000 monthly basic income. This paragraph says all American adults, but her explicit questionnaire comment in paragraph140 specifies ages18-65. Preserve that unresolved eligibility difference rather than choosing a definitive age rule.",
hpf20-williamson-wealth,Marianne Williamson,us-president-dem-primary-2020-nh,2020-02-11,tax_budget,2% on wealth over $50 million,https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy,,paragraph 109,20f9031ea002e04a7547ebdfb9987e6a8066568d3226aa620111a85ae597a03a,false,assistant_source_review_not_independent_human_gold,policy_position,,hp20-williamson-economy,opponent_candidate,annual_wealth_tax,two_percent_above_50m_three_above_1b,2% on wealth over $50 million,paragraph 109,"Explicitly supports a2% wealth tax above$50million and3% above$1billion in the embedded candidate answer. This is her captured statement, not a claim about every subsequent version of Warren's plan. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",Marianne Williamson,"Assistant source review; Explicitly supports a2% wealth tax above$50million and3% above$1billion in the embedded candidate answer. This is her captured statement, not a claim about every subsequent version of Warren's plan. Actual December14,2019 replay. The complete source includes an embedded Nation/IPS questionnaire; prompts and unverified selection-option lists are not automatically candidate commitments or model inputs. Main paragraph80 offers UBI to all American adults, while her explicit questionnaire comment in paragraph140 says ages18-65. Preserve that intra-page eligibility ambiguity rather than silently choosing one version. The healthcare page separately states an optional Medicare route.",https://web.archive.org/web/20191214155435id_/https://www.marianne2020.com/issues/the-economy,2019-12-14,2019-12-14,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,111656877f9091502bb30612-20f9031ea002,,,,official_campaign_platform,,,,,,paragraph 109 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2020/,manual_verified,manual_verified,,"{'race_id': 'us-president-dem-primary-2020-nh', 'candidate_name': 'Marianne Williamson', 'role': 'opponent', 'election_date': '2020-02-11', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/the-economy', 'locator': 'paragraph 109'}",,,"Explicitly supports a2% wealth tax above$50million and3% above$1billion in the embedded candidate answer. This is her captured statement, not a claim about every subsequent version of Warren's plan.",
hpf20-williamson-reparations,Marianne Williamson,us-president-dem-primary-2020-nh,2020-02-11,civil_rights,$200 billion - $500 billion,https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/racial-reconciliation-and-healing,,paragraph 30,a6978de595fec941cd6efa5f3c7d5f2e8222f4937224561319551afe1215d3ed,false,assistant_source_review_not_independent_human_gold,policy_position,,hp20-williamson-reparations,opponent_candidate,reparations_program,200_to_500_billion_over_twenty_years,$200 billion - $500 billion,paragraph 30,"Proposes$200-$500billion over twenty years, with an African-American leadership council directing educational and economic projects. No Sanders reparations position is invented from silence in the selected platform section. Actual November29,2019 replay of the candidate's own reparations proposal. Historical figures and legal claims are not independently verified; the coded commitment is the expressly proposed funding range, period and decision-making council.",Marianne Williamson,"Assistant source review; Proposes$200-$500billion over twenty years, with an African-American leadership council directing educational and economic projects. No Sanders reparations position is invented from silence in the selected platform section. Actual November29,2019 replay of the candidate's own reparations proposal. Historical figures and legal claims are not independently verified; the coded commitment is the expressly proposed funding range, period and decision-making council.",https://web.archive.org/web/20191129150626id_/https://www.marianne2020.com/issues/racial-reconciliation-and-healing,2019-11-29,2019-11-29,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,8a6c0520737aa553d190abd5-a6978de595fe,,,,official_campaign_platform,,,,,,paragraph 30 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2020/,manual_verified,manual_verified,,"{'race_id': 'us-president-dem-primary-2020-nh', 'candidate_name': 'Marianne Williamson', 'role': 'opponent', 'election_date': '2020-02-11', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20200101000000id_/https://www.marianne2020.com/issues/racial-reconciliation-and-healing', 'locator': 'paragraph 30'}",,,"Proposes$200-$500billion over twenty years, with an African-American leadership council directing educational and economic projects. No Sanders reparations position is invented from silence in the selected platform section.",
hpf20-williamson-frame,Marianne Williamson,us-president-dem-primary-2020-nh,2020-02-11,campaign_approach,harness love,https://web.archive.org/web/20190607121027id_/https://www.marianne2020.com/issues,,paragraph 13,af4ea8bd84ef7d262326a6df6b340004376c383d617d7d8425ab3c1a2e3338d1,false,assistant_source_review_not_independent_human_gold,campaign_frame,,hp20-williamson-hub,opponent_candidate,governing_framework,citizen_mobilization_and_moral_renewal,harness love,paragraph 13,"Frames mobilization through moral and civic renewal rather than fear; the surrounding page calls for more engaged citizenship and transforming the country's political culture. The June7,2019 issue hub contains actual candidate-authored campaign framing as well as issue-link labels. Only its substantive framing supports the reviewed statement; labels such as Health Care are not substituted for a financing policy.",Marianne Williamson,"Assistant source review; Frames mobilization through moral and civic renewal rather than fear; the surrounding page calls for more engaged citizenship and transforming the country's political culture. The June7,2019 issue hub contains actual candidate-authored campaign framing as well as issue-link labels. Only its substantive framing supports the reviewed statement; labels such as Health Care are not substituted for a financing policy.",https://web.archive.org/web/20190607121027id_/https://www.marianne2020.com/issues,2019-06-07,2019-06-07,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,f0bcff69bdd936f87e991abe-af4ea8bd84ef,,,,official_campaign_platform,,,,,,paragraph 13 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2020/,manual_verified,manual_verified,,"{'race_id': 'us-president-dem-primary-2020-nh', 'candidate_name': 'Marianne Williamson', 'role': 'opponent', 'election_date': '2020-02-11', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20190607121027id_/https://www.marianne2020.com/issues', 'locator': 'paragraph 13'}",,,Frames mobilization through moral and civic renewal rather than fear; the surrounding page calls for more engaged citizenship and transforming the country's political culture.,
az18-westbrook-singlepayer,Brianna Westbrook,race-c05a1295eea5d13e296b,2018-02-27,healthcare,single-payer healthcare system,https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/,,paragraph 22,8564b52b9e13152dbcfc8dfff37301e22adc630ef149d149680b59bdd4c91d93,false,assistant_source_review_not_independent_human_gold,policy_position,,az18-westbrook-single-payer,endorsed_candidate,coverage_financing,tax_financed_single_payer_private_delivery,single-payer healthcare system,paragraph 22,"Explicitly supports tax-financed single payer delivered through private facilities. The text names Medicaid here but Medicare for All in a heading, so program terminology is flagged rather than silently corrected. Original candidate-authored single-payer article, actual December16,2017 replay. Paragraph22 says expansion of Medicaid while the heading in paragraph25 says Medicare for All. Preserve the program-name inconsistency. The unambiguous commitments are tax-financed single payer, private delivery, removal of financial barriers and elimination of private health insurers; do not silently change Medicaid to Medicare.",Brianna Westbrook,"Assistant source review; Explicitly supports tax-financed single payer delivered through private facilities. The text names Medicaid here but Medicare for All in a heading, so program terminology is flagged rather than silently corrected. Original candidate-authored single-payer article, actual December16,2017 replay. Paragraph22 says expansion of Medicaid while the heading in paragraph25 says Medicare for All. Preserve the program-name inconsistency. The unambiguous commitments are tax-financed single payer, private delivery, removal of financial barriers and elimination of private health insurers; do not silently change Medicaid to Medicare.",https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/,2017-12-16,2017-12-16,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,0a9a74266dd3eb2fd120c0ba-d8f12dc0c6b1,,,,official_campaign_platform,,,,,,paragraph 22 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://azsos.gov/sites/default/files/2018_Special_Primary_Election_Official_Canvass.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-c05a1295eea5d13e296b', 'candidate_name': 'Brianna Westbrook', 'role': 'endorsed', 'election_date': '2018-02-27', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/', 'locator': 'paragraph 22'}",,,"Explicitly supports tax-financed single payer delivered through private facilities. The text names Medicaid here but Medicare for All in a heading, so program terminology is flagged rather than silently corrected.",
az18-westbrook-private-insurers,Brianna Westbrook,race-c05a1295eea5d13e296b,2018-02-27,healthcare,elimination of private health insurers,https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/,,paragraph 28,8564b52b9e13152dbcfc8dfff37301e22adc630ef149d149680b59bdd4c91d93,false,assistant_source_review_not_independent_human_gold,policy_position,,az18-westbrook-single-payer,endorsed_candidate,retaining_private_health_insurers,oppose,elimination of private health insurers,paragraph 28,"Explicitly proposes eliminating private health insurers, while separately retaining private medical delivery. Insurers and healthcare providers are not conflated. Original candidate-authored single-payer article, actual December16,2017 replay. Paragraph22 says expansion of Medicaid while the heading in paragraph25 says Medicare for All. Preserve the program-name inconsistency. The unambiguous commitments are tax-financed single payer, private delivery, removal of financial barriers and elimination of private health insurers; do not silently change Medicaid to Medicare.",Brianna Westbrook,"Assistant source review; Explicitly proposes eliminating private health insurers, while separately retaining private medical delivery. Insurers and healthcare providers are not conflated. Original candidate-authored single-payer article, actual December16,2017 replay. Paragraph22 says expansion of Medicaid while the heading in paragraph25 says Medicare for All. Preserve the program-name inconsistency. The unambiguous commitments are tax-financed single payer, private delivery, removal of financial barriers and elimination of private health insurers; do not silently change Medicaid to Medicare.",https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/,2017-12-16,2017-12-16,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,0a9a74266dd3eb2fd120c0ba-d8f12dc0c6b1,,,,official_campaign_platform,,,,,,paragraph 28 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://azsos.gov/sites/default/files/2018_Special_Primary_Election_Official_Canvass.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-c05a1295eea5d13e296b', 'candidate_name': 'Brianna Westbrook', 'role': 'endorsed', 'election_date': '2018-02-27', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/', 'locator': 'paragraph 28'}",,,"Explicitly proposes eliminating private health insurers, while separately retaining private medical delivery. Insurers and healthcare providers are not conflated.",
az18-westbrook-health-priority,Brianna Westbrook,race-c05a1295eea5d13e296b,2018-02-27,campaign_approach,my top priority,https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/,,paragraph 32,8564b52b9e13152dbcfc8dfff37301e22adc630ef149d149680b59bdd4c91d93,false,assistant_source_review_not_independent_human_gold,campaign_frame,,az18-westbrook-single-payer,endorsed_candidate,healthcare_priority_and_strategy,single_payer_as_top_priority,my top priority,paragraph 32,"Directly calls single payer the top priority of her Arizona8 congressional campaign. This is an explicit self-reported priority, not a frequency estimate. Original candidate-authored single-payer article, actual December16,2017 replay. Paragraph22 says expansion of Medicaid while the heading in paragraph25 says Medicare for All. Preserve the program-name inconsistency. The unambiguous commitments are tax-financed single payer, private delivery, removal of financial barriers and elimination of private health insurers; do not silently change Medicaid to Medicare.",Brianna Westbrook,"Assistant source review; Directly calls single payer the top priority of her Arizona8 congressional campaign. This is an explicit self-reported priority, not a frequency estimate. Original candidate-authored single-payer article, actual December16,2017 replay. Paragraph22 says expansion of Medicaid while the heading in paragraph25 says Medicare for All. Preserve the program-name inconsistency. The unambiguous commitments are tax-financed single payer, private delivery, removal of financial barriers and elimination of private health insurers; do not silently change Medicaid to Medicare.",https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/,2017-12-16,2017-12-16,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,0a9a74266dd3eb2fd120c0ba-d8f12dc0c6b1,,,,official_campaign_platform,,,,,,paragraph 32 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://azsos.gov/sites/default/files/2018_Special_Primary_Election_Official_Canvass.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-c05a1295eea5d13e296b', 'candidate_name': 'Brianna Westbrook', 'role': 'endorsed', 'election_date': '2018-02-27', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20171216170154id_/https://westbrookforcongress.com/an-unintended-benefit-for-older-americans-with-single-payer-system/', 'locator': 'paragraph 32'}",,,"Directly calls single payer the top priority of her Arizona8 congressional campaign. This is an explicit self-reported priority, not a frequency estimate.",
az18-westbrook-aca,Brianna Westbrook,race-c05a1295eea5d13e296b,2018-02-27,healthcare,opposed to the repeal,https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/on-the-issues,,paragraph 33,e913770b5cd103dab2db674e737a3593179d3c2d64bf2d785dab002ddba2d99d,false,assistant_source_review_not_independent_human_gold,policy_position,,az18-westbrook-old-issues,endorsed_candidate,protect_aca_coverage,protect_existing_aca,opposed to the repeal,paragraph 33,"Her earlier2017 issue page explicitly opposes ACA repeal and affirms access regardless of income or pre-existing conditions. This is compatible with her later single-payer proposal rather than proof of opposition to all existing ACA protections. Original June12,2017 congressional issue page. Repeated reproductive-rights, gun and climate paragraphs are preserved in the complete download but enrolled only once. The repeated sections do not create independent evidence.",Brianna Westbrook,"Assistant source review; Her earlier2017 issue page explicitly opposes ACA repeal and affirms access regardless of income or pre-existing conditions. This is compatible with her later single-payer proposal rather than proof of opposition to all existing ACA protections. Original June12,2017 congressional issue page. Repeated reproductive-rights, gun and climate paragraphs are preserved in the complete download but enrolled only once. The repeated sections do not create independent evidence.",https://web.archive.org/web/20170612211055id_/https://westbrook2018.com/on-the-issues,2017-06-12,2017-06-12,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,305580629286af87bfc67f4b-e913770b5cd1,,,,official_campaign_platform,,,,,,paragraph 33 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://azsos.gov/sites/default/files/2018_Special_Primary_Election_Official_Canvass.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-c05a1295eea5d13e296b', 'candidate_name': 'Brianna Westbrook', 'role': 'endorsed', 'election_date': '2018-02-27', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/on-the-issues', 'locator': 'paragraph 33'}",,,Her earlier2017 issue page explicitly opposes ACA repeal and affirms access regardless of income or pre-existing conditions. This is compatible with her later single-payer proposal rather than proof of opposition to all existing ACA protections.,
az18-westbrook-college,Brianna Westbrook,race-c05a1295eea5d13e296b,2018-02-27,education,free tuition,https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/our-platform,,paragraph 36,008fd573adbbd8c04e40bd6bb806e8ecff4714dcb24a15bfac746a25c2f96dd4,false,assistant_source_review_not_independent_human_gold,policy_position,,az18-westbrook-old-platform,endorsed_candidate,education_and_workforce_access,free_public_college_tuition,free tuition,paragraph 36,"Supports tuition-free community college and state universities. Original candidate-controlled congressional campaign pages retained in actual pre-primary archive versions. The June2017 Westbrook pages precede the special-election announcement but explicitly identify the same2018 Arizona8 congressional candidacy; they are early campaign positions, not proof every detail remained unchanged until February27. Article bylines, template edit timestamps and copyright years are not promoted to first-publication dates. Candidate factual, medical, legal and fiscal claims remain attributed, not independently verified. Later state-house material reached through redirects is excluded from this congressional comparison.",Brianna Westbrook,"Assistant source review; Supports tuition-free community college and state universities. Original candidate-controlled congressional campaign pages retained in actual pre-primary archive versions. The June2017 Westbrook pages precede the special-election announcement but explicitly identify the same2018 Arizona8 congressional candidacy; they are early campaign positions, not proof every detail remained unchanged until February27. Article bylines, template edit timestamps and copyright years are not promoted to first-publication dates. Candidate factual, medical, legal and fiscal claims remain attributed, not independently verified. Later state-house material reached through redirects is excluded from this congressional comparison.",https://web.archive.org/web/20170612211046id_/https://westbrook2018.com/our-platform,2017-06-12,2017-06-12,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,383d4f40ea2e00150a4bebcc-008fd573adbb,,,,official_campaign_platform,,,,,,paragraph 36 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://azsos.gov/sites/default/files/2018_Special_Primary_Election_Official_Canvass.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-c05a1295eea5d13e296b', 'candidate_name': 'Brianna Westbrook', 'role': 'endorsed', 'election_date': '2018-02-27', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/our-platform', 'locator': 'paragraph 36'}",,,Supports tuition-free community college and state universities.,
az18-westbrook-teacher-debt,Brianna Westbrook,race-c05a1295eea5d13e296b,2018-02-27,education,Forgive student loans,https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/our-platform,,paragraph 37,008fd573adbbd8c04e40bd6bb806e8ecff4714dcb24a15bfac746a25c2f96dd4,false,assistant_source_review_not_independent_human_gold,policy_position,,az18-westbrook-old-platform,endorsed_candidate,teacher_debt,forgive_current_teacher_loans,Forgive student loans,paragraph 37,"Proposes loan forgiveness for current teachers, not every student borrower. Original candidate-controlled congressional campaign pages retained in actual pre-primary archive versions. The June2017 Westbrook pages precede the special-election announcement but explicitly identify the same2018 Arizona8 congressional candidacy; they are early campaign positions, not proof every detail remained unchanged until February27. Article bylines, template edit timestamps and copyright years are not promoted to first-publication dates. Candidate factual, medical, legal and fiscal claims remain attributed, not independently verified. Later state-house material reached through redirects is excluded from this congressional comparison.",Brianna Westbrook,"Assistant source review; Proposes loan forgiveness for current teachers, not every student borrower. Original candidate-controlled congressional campaign pages retained in actual pre-primary archive versions. The June2017 Westbrook pages precede the special-election announcement but explicitly identify the same2018 Arizona8 congressional candidacy; they are early campaign positions, not proof every detail remained unchanged until February27. Article bylines, template edit timestamps and copyright years are not promoted to first-publication dates. Candidate factual, medical, legal and fiscal claims remain attributed, not independently verified. Later state-house material reached through redirects is excluded from this congressional comparison.",https://web.archive.org/web/20170612211046id_/https://westbrook2018.com/our-platform,2017-06-12,2017-06-12,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_archive_capture,,,383d4f40ea2e00150a4bebcc-008fd573adbb,,,,official_campaign_platform,,,,,,paragraph 37 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://azsos.gov/sites/default/files/2018_Special_Primary_Election_Official_Canvass.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-c05a1295eea5d13e296b', 'candidate_name': 'Brianna Westbrook', 'role': 'endorsed', 'election_date': '2018-02-27', 'source_type': 'official_campaign_platform', 'publication_date': None, 'source_url': 'https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/our-platform', 'locator': 'paragraph 37'}",,,"Proposes loan forgiveness for current teachers, not every student borrower.",
