document_id,url,final_url,publication_date,retrieved_at,retrieved_at_precision,raw_path,sha256,bytes,status,notes,content_type,artifact_kind,title,evidence_status,archive_capture_date,content_encoding,source_id,metadata_document_id,race_id,candidate_name,capture_date,metadata_publication_date,publication_date_basis,rejected_publication_date,date_correction_basis,original_raw_path,source_updated_date,publisher_date_metadata,encoding,metadata_document_ids,copied_from_metadata_document_id,publication_date_precision,archive_date,identity_evidence,publication_date_text,historical_cycle_evidence,publication_month,publication_period_evidence,candidate_document_registration,updated_date,acquisition_url,publisher_record_path,publisher_parent_path,publisher_parent_item_index,publisher_timezone,publisher_record_sha256,publisher_parent_sha256,available_by_date,availability_evidence,discovery_source_id,unbounded_revision_notice,download_url,acquisition_mode,original_metadata_document_id,source_type,version_timing_basis
e34a310d9a65367938e986bf,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-ernest-johnson,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-ernest-johnson/,,2026-08-19T23:52:13.055638+00:00,,data/raw/policy_historical_a/e34a310d9a65367938e986bf-4e6500a71f945d3c.html,4ce78e4a27f93ad98cb4692d4402b3e8561a251186ae3011b03d05a9c746d0c3,135831,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,Get to know DC mayoral candidate Ernest Johnson - WTOP News,,,,src-hist-a-14-e34a310d9a65367938e986bf,e34a310d9a65367938e986bf,race-a493243e3fd4b72b829f,Ernest E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eac6dc10c011d9c43101023,https://wqclt.org/wp-content/uploads/2026/06/WQCLT_2026_Complete_Candidate_Responses.pdf,https://wqclt.org/wp-content/uploads/2026/06/WQCLT_2026_Complete_Candidate_Responses.pdf,,2026-08-20T00:06:25.282319+00:00,,data/raw/policy_historical_a/2eac6dc10c011d9c43101023-7aebec378d7d3a02.pdf,7aebec378d7d3a02059056ea54f2699bf9efed0e1066e4a353f2cc8d417f0a61,501684,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",application/pdf,,WQCLT_2026_Complete_Candidate_Responses.docx,,,,src-hist-a-15-2eac6dc10c011d9c43101023,2eac6dc10c011d9c43101023,race-a8714bfc41c3a8b6f98f,Melissa Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ceb9fe4da3355332162649b,https://politicsny.com/2026/06/01/campaign-insiders-a-qa-with-ad-37-candidate-pia-rahman/,https://politicsny.com/2026/06/01/campaign-insiders-a-qa-with-ad-37-candidate-pia-rahman/,2026-06-01,2026-08-20T19:32:09.799135+00:00,,data/raw/policy_historical_a/7ceb9fe4da3355332162649b-69050756839d325a.html,69050756839d325ac7d68117eb0d33b105479d3bf17c9898445407bb55bbd1f7,92714,used,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=pre_primary_screened. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,Campaign Insiders: A Q&A with AD-37 Candidate Pia Rahman,,,,src-hist-a-15-7ceb9fe4da3355332162649b,7ceb9fe4da3355332162649b,race-a8714bfc41c3a8b6f98f,Pia Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9edb7157d826d1d8ed1e1669,https://www.samanthaforqueens.com/,https://www.samanthaforqueens.com/,,2026-08-19T23:43:17.213306+00:00,,data/raw/policy_historical_a/9edb7157d826d1d8ed1e1669-32769b65222e4ef4.html,c2e17612ebbf710c820c7d284fdedc934d2a2d009ad0357e611ebe5e26f81cef,782473,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,Samantha for Queens,,,,src-hist-a-15-9edb7157d826d1d8ed1e1669,9edb7157d826d1d8ed1e1669,race-a8714bfc41c3a8b6f98f,Samantha Kattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe0a3ae041c7b925ba55614,https://www.raaheela.com/issues.html,https://www.raaheela.com/issues.html,,2026-08-19T23:20:53.095125+00:00,,data/raw/policy_historical_a/2fe0a3ae041c7b925ba55614-97b8de6a10c25e52.html,43f7b66b34b6e890f78a6e47d66d0e25e69e21094269cedd9c443e34693380e3,21345,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,RAAHEELA AHMED - Elect Raaheela: a proven community leader and advocate for us all!,,,,src-hist-a-16-2fe0a3ae041c7b925ba55614,2fe0a3ae041c7b925ba55614,race-bac785822c8a53b0ea8e,Raaheela Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505514ef44aaaac2bf160c3e,https://www.ronformaryland.com/,https://www.ronformaryland.com/,,2026-08-19T23:24:11.789387+00:00,,data/raw/policy_historical_a/505514ef44aaaac2bf160c3e-262872b11f61a472.html,262872b11f61a47235b2b9786d2afa2c366a0abed4ad49e89c15d825e3e87425,583771,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,"Politician |Ron Watson, PhD | Maryland State Senator",,,,src-hist-a-16-505514ef44aaaac2bf160c3e,505514ef44aaaac2bf160c3e,race-bac785822c8a53b0ea8e,Ron Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b31c976b521230cdb66c62f9,https://tammyfororegon.com/platform,https://tammyfororegon.com/platform/,,2026-08-19T23:26:20.399028+00:00,,data/raw/policy_historical_a/b31c976b521230cdb66c62f9-9286a3f46307f976.html,9286a3f46307f97666dd171b64f78505b82b22112d907e5f99f40a09c1be8c9b,154365,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,What I Stand For – Tammy Carpenter for OR House District 27,,,,src-hist-a-17-b31c976b521230cdb66c62f9,b31c976b521230cdb66c62f9,race-d6b2b42e806068d1745f,Tammy Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbd44ed1d7d92ab4e838cb39,https://oregoncapitalchronicle.com/voter-guides/contests/2026-democratic-primary-oregon-house-district-27/,https://oregoncapitalchronicle.com/voter-guides/contests/2026-democratic-primary-oregon-house-district-27/,,2026-08-20T19:31:46.698727+00:00,,data/raw/policy_historical_a/cbd44ed1d7d92ab4e838cb39-4a2b7cd77af736ba.html,c11ed6390266f0a17eb047831f1a78d7563d49d501fc58b79c8a3bbb2fb3aed2,243107,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,"Oregon House, 27th District: Beaverton | Voter Guide: 2026 Primary Election • Oregon Capital Chronicle",,,,src-hist-a-17-cbd44ed1d7d92ab4e838cb39,cbd44ed1d7d92ab4e838cb39,race-d6b2b42e806068d1745f,Ashley Hartmeier-Prigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b34e93863d4895f35f965ba7,https://www.sanchezforgeorgia.com/our-vision,https://www.sanchezforgeorgia.com/our-vision,,2026-08-19T23:30:33.288953+00:00,,data/raw/policy_historical_a/b34e93863d4895f35f965ba7-e0a1b78c6dda81cf.html,385d9e7fc9b581d09624e42a1dd1bb2965b1088b48eb8931b3bf2cfca955ba68,451763,timing_unverified,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record.",text/html,,Issues — Gabriel Sanchez for Georgia HD 42,,,,src-hist-a-18-b34e93863d4895f35f965ba7,b34e93863d4895f35f965ba7,race-f1e0f94b57d24c62031b,Gabriel Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0450ca93d55c2b7438c60599,https://web.archive.org/web/20210516130843id_/https://www.goerie.com/story/news/local/2021/04/29/democrat-maurice-troop-race-erie-city-council/7380098002/,https://web.archive.org/web/20210516130843id_/https://www.goerie.com/story/news/local/2021/04/29/democrat-maurice-troop-race-erie-city-council/7380098002/,2021-04-29,2026-08-20T19:35:06.042978+00:00,,data/raw/policy_historical_b/0450ca93d55c2b7438c60599.html,6034b4f92c9571f79de467eb78cf87b2d1bdfe32c02a3938678f46d2505470c9,124250,used,"Semantically reviewed for Maurice ""Mo"" Troop; packet timing=pre_primary_screened.",text/html,,,,,,,0450ca93d55c2b7438c60599,race-8d1e88972b7232ea26d0,"Maurice ""Mo"" Troop",,,,,,data/raw/candidate_documents/0450ca93d55c2b7438c60599/dab0e3ee788940f80c39a6ca88fdea025565c7ce2103c5274497ec9cfaa709ee.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06250936b353910734ffebcd,https://web.archive.org/web/20160828203156/https://timtoomey.org/,https://web.archive.org/web/20160828203156/https://timtoomey.org/,,2026-08-20T00:50:46.179624+00:00,,data/raw/policy_historical_b/06250936b353910734ffebcd.org,2671f8932b1caf69b600a2f855b7190da6abb77e3312176fcc6bc696f3869651,47661,used,"Semantically reviewed for Timothy J. Toomey, Jr.; packet timing=pre_primary_screened.",text/html,,,,,,,06250936b353910734ffebcd,race-0f0734c608b02353f3cf,"Timothy J. Toomey, Jr.",,2016-08-28,archive_capture_only,,,data/raw/candidate_documents/06250936b353910734ffebcd/2671f8932b1caf69b600a2f855b7190da6abb77e3312176fcc6bc696f3869651.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07eefecbaf3f1336c44715cb,https://bethesdamagazine.com/2018/02/13/state-delegate-district-39-three-seats,https://bethesdamagazine.com/2018/02/13/state-delegate-district-39-three-seats/,2018-02-13,2026-08-19T23:30:24.906135+00:00,,data/raw/policy_historical_b/07eefecbaf3f1336c44715cb.html,f64d3a28de0724004e47bcb6e1d6ac5baa326c3c3fd1289f0df0c90a07da45cb,417988,used,Semantically reviewed for Gabriel Acevero; packet timing=pre_primary_screened.,text/html,,,,,,,07eefecbaf3f1336c44715cb,race-50548ada602a94d636d7,Gabriel Acevero,,,,,,data/raw/candidate_documents/07eefecbaf3f1336c44715cb/f64d3a28de0724004e47bcb6e1d6ac5baa326c3c3fd1289f0df0c90a07da45cb.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
088904e1de954ceccacc7db0,https://democraticleft.dsausa.org/2026/06/01/diana-moreno-organize-as-if-the-world-you-want-is-within-grasp/,https://democraticleft.dsausa.org/2026/06/01/diana-moreno-organize-as-if-the-world-you-want-is-within-grasp/,2026-06-01,2026-08-20T19:32:48.518601+00:00,,data/raw/policy_historical_b/088904e1de954ceccacc7db0.html,078f226dc26c893e34b36737b36050f2009443a836e0cc41effb50e930c58eb4,118977,used,Semantically reviewed for Diana C. Moreno; packet timing=pre_primary_screened.,text/html,,,,,,,088904e1de954ceccacc7db0,race-9172cee3bc57bf96a6c8,Diana C. Moreno,,,,,,data/raw/candidate_documents/088904e1de954ceccacc7db0/078f226dc26c893e34b36737b36050f2009443a836e0cc41effb50e930c58eb4.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09b99372f2aad88f7e551e74,https://www.wwlp.com/news/local-news/hampden-county/michael-lachenmeyer-launches-2026-bid-against-rep-puppolo/,https://web.archive.org/web/20260102031130id_/https://www.wwlp.com/news/local-news/hampden-county/michael-lachenmeyer-launches-2026-bid-against-rep-puppolo/,,2026-08-21T03:53:38.548241+00:00,,data/raw/policy_historical_b/09b99372f2aad88f7e551e74.html,f8c0a16b11da4a04621b35a36a938797e5c790b44114b07f265c8d6bdcf9442e,104449,used,Semantically reviewed for Michael Lachenmeyer; packet timing=pre_primary_screened.,text/html,,,,,,,09b99372f2aad88f7e551e74,race-54b552116a27a8f0ef97,Michael Lachenmeyer,,2026-01-02,archive_capture_only,,,data/raw/candidate_documents/09b99372f2aad88f7e551e74/c83533adc290ee72caa08b6c22ce38786abd2d16842bc9d33a64691b1886385f.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130be9bfd7a44c6c2c1a4a04,https://wmasspi.com/2025/06/a-challenge-to-puppolo-in-mass-house-begins-quite-early.html,https://wmasspi.com/2025/06/a-challenge-to-puppolo-in-mass-house-begins-quite-early.html,,2026-08-19T23:52:31.771258+00:00,,data/raw/policy_historical_b/130be9bfd7a44c6c2c1a4a04.html,dcb575b2ad9d90d363aa9d2aecb52340889cf7e3e888e8a9ebda276b6be9cf28,123056,identity_only,"Original source association superseded by an explicitly scoped quotation with verified June18,2025 publication and revision metadata. The original capture is retained as provenance, not an extra policy source.",text/html,,,,,,,130be9bfd7a44c6c2c1a4a04,race-54b552116a27a8f0ef97,"Angelo J. Puppolo, Jr.",,,,,,data/raw/candidate_documents/130be9bfd7a44c6c2c1a4a04/dcb575b2ad9d90d363aa9d2aecb52340889cf7e3e888e8a9ebda276b6be9cf28.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404488badd308c9a7f46d0e,https://hellgatenyc.com/david-orkin-assembly-district-38-interview/,https://hellgatenyc.com/david-orkin-assembly-district-38-interview/,2026-06-02,2026-08-20T19:32:48.150065+00:00,,data/raw/policy_historical_b/1404488badd308c9a7f46d0e.html,e02393b9793f549a6c95cab17d7d36b7d493568e591736b9ceae940dd08edb17,47592,used,"Semantically reviewed for David Orkin; retained candidate quotation is campaign framing about his nontraditional candidacy, not a legislative policy position.",text/html,,,,,,,1404488badd308c9a7f46d0e,race-39f265caadf4efc1cdd3,David Orkin,,,,,,data/raw/candidate_documents/1404488badd308c9a7f46d0e/3eb01297f01f101f777c7216d5dd63b693629bcc6ed75c428a09f6bff7d2c015.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168bd5d856aef80b42dee846,https://www.earlblumenauer.com/2019/11/25/big-news-league-conservation-voters-endorses,https://www.earlblumenauer.com/2019/11/25/big-news-league-conservation-voters-endorses/,2019-12-05,2026-08-20T02:54:12.483120+00:00,,data/raw/policy_historical_b/168bd5d856aef80b42dee846.html,c33c62f96153b89dd0f2f58abf667365d0cdcbe17fbbe8f30896bb611f1b3394,10420,used,Semantically reviewed for Earl Blumenauer; packet timing=pre_primary_screened.,text/html,,,,,,,168bd5d856aef80b42dee846,race-98a94ea45af952a751bc,Earl Blumenauer,,,,,,data/raw/candidate_documents/168bd5d856aef80b42dee846/9e5d97bfa20773e58ebba2ba71ba3ac833021a82e47c899c90f82a2ddfcb7562.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17e69333651727e6aecb89d7,https://www.wemu.org/wemu-news/2026-07-28/two-candidates-running-in-ypsilanti-2nd-ward-city-council-primary,https://www.wemu.org/wemu-news/2026-07-28/two-candidates-running-in-ypsilanti-2nd-ward-city-council-primary,,2026-08-19T23:48:59.823490+00:00,,data/raw/policy_historical_b/17e69333651727e6aecb89d7.html,651cc0e7db854bf97e7a99ae6c257261b08c7cd51041d3fad7c5e0d7e5ca4e6a,187965,timing_unverified,Semantically reviewed for Patrick A. McLean; packet timing=timing_unverified_same_cycle_capture. Same-cycle capture remains timing-unverified and is not backdated.,text/html,,,,,,,17e69333651727e6aecb89d7,race-e380dcac34b2bd829dd4,Patrick A. McLean,,,,,,data/raw/candidate_documents/17e69333651727e6aecb89d7/651cc0e7db854bf97e7a99ae6c257261b08c7cd51041d3fad7c5e0d7e5ca4e6a.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26187350d55df71da708b2fb,https://dilan4assembly.com/issues.html,https://dilan4assembly.com/issues.html,2026-03-05,2026-08-20T02:07:37.847572+00:00,,data/raw/policy_historical_b/26187350d55df71da708b2fb.html,9c44eb31c7a3470c9a1f0ba8fd8c7e33c0b9c7c925cd6f18be33aec8f50395e6,18137,used,Semantically reviewed for Erik Dilan; packet timing=pre_primary_screened.,text/html,,,,,,,26187350d55df71da708b2fb,race-7d1d86d506cf06be54a0,Erik Dilan,,,,,,data/raw/candidate_documents/47c7293a873537162c573848/9c44eb31c7a3470c9a1f0ba8fd8c7e33c0b9c7c925cd6f18be33aec8f50395e6.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358f974fbec89cf96c435ef8,https://pgproudmag.com/2026/04/17/candidate-qa-8-questions-with-sherman-hardy,https://pgproudmag.com/2026/04/17/candidate-qa-8-questions-with-sherman-hardy/,,2026-08-19T23:47:36.269034+00:00,,data/raw/policy_historical_b/358f974fbec89cf96c435ef8.html,0121549458e3b2c75cd5054f5b657110cbd7db2ad3cd08f08f5c490d73845679,163681,timing_unverified,Semantically reviewed for Sherman Hardy; packet timing=timing_unverified_same_cycle_capture. Same-cycle capture remains timing-unverified and is not backdated.,text/html,,,,,,,358f974fbec89cf96c435ef8,race-a4cb4c786c15bc1f06d5,Sherman Hardy,,,,,,data/raw/candidate_documents/358f974fbec89cf96c435ef8/0121549458e3b2c75cd5054f5b657110cbd7db2ad3cd08f08f5c490d73845679.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38070046c3ceef6e3d20c3da,https://www.mocoalliance.org/uploads/4/8/8/6/48867647/bartlett_2018.pdf,https://www.mocoalliance.org/uploads/4/8/8/6/48867647/bartlett_2018.pdf,2018-03-12,2026-08-21T14:30:17.648002+00:00,,data/raw/policy_historical_b/38070046c3ceef6e3d20c3da.pdf,a171b2540b03bc5124522586447217bb1895e4ce18e670ac4df0c63efe9859ca,162512,used,Semantically reviewed for Bobby Bartlett; packet timing=pre_primary_screened.,application/pdf,,,,,,,38070046c3ceef6e3d20c3da,race-50548ada602a94d636d7,Bobby Bartlett,,,,,,data/raw/candidate_documents/38070046c3ceef6e3d20c3da/a171b2540b03bc5124522586447217bb1895e4ce18e670ac4df0c63efe9859ca.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
