kind,record_id,year,candidate,race_ids,issue,source_url,detail
chapter_year,recCSjawdtlnyHEUk-2026,2026,,,not_searched,,Lincoln: additional_archive_review_needed
chapter_year,recCTbOG5pJWNaJDI-2026,2026,,,found_unverified,https://bloomingtondsa.org/ | https://bloomingtondsa.org/candidate-forum/,Bloomington Indiana: chapter_site_or_wayback
chapter_year,recCcEM7Z3Ch8IR0X-2026,2026,,,found_unverified,https://web.archive.org/web/20260709210215id_/https://www.tucsondsa.org/resources/endorsements | https://www.tucsondsa.org/ | https://www.tucsondsa.org/resources/endorsements,Tucson: verified_endorsement_not_exhaustive_census
chapter_year,recCpjebJwfi4ED9m-2026,2026,,,not_searched,,Central Oregon: url_index_searched_content_review_pending
chapter_year,recCqWfZhgS1Y8uxk-2026,2026,,,not_searched,,Humboldt: additional_archive_review_needed
chapter_year,recCv4y32xEJoTNiO-2026,2026,,,not_searched,,Lawrence: additional_archive_review_needed
chapter_year,recCzuMVhZWc8o0Uc-2026,2026,,,found_unverified,https://www.syracusedsa.org/,Syracuse: chapter_site_or_wayback
chapter_year,recD9h4FSEzw49xz8-2026,2026,,,not_searched,,Shasta County: official_social_account_pending
chapter_year,recDXW5domMEJaGqg-2026,2026,,,not_searched,,Wheeling: official_social_account_pending
chapter_year,recDdctKgxkxTpMF7-2026,2026,,,not_searched,,Berkshires: url_index_searched_content_review_pending
chapter_year,recDqUY8FTOw7paGw-2026,2026,,,found_unverified,https://quadcitiesdsa.org/endorsements/,Quad Cities: chapter_site_or_wayback
chapter_year,recE70HfoWMXK7EHj-2026,2026,,,not_searched,,Southern Oregon: additional_archive_review_needed
chapter_year,recEYF0KJQVTKODyP-2026,2026,,,not_searched,,Bluegrass: url_index_searched_content_review_pending
chapter_year,recFRo3zrK63olOPh-2026,2026,,,not_searched,,Evansville Riverbend: official_social_account_pending
chapter_year,recFSAI0PS4bMYFeA-2026,2026,,,not_searched,,Ithaca: url_index_searched_content_review_pending
chapter_year,recFTpaCAViJxbIE5-2026,2026,,,not_searched,,Nine Tribes Area: additional_archive_review_needed
chapter_year,recFYJOYDeA0EYqnO-2026,2026,,,found_unverified,https://web.archive.org/web/20260726201233id_/https://abqdsa.org/electoral-work,Albuquerque: chapter_site_or_wayback
chapter_year,recFbDlozToNgtm8d-2026,2026,,,not_searched,,Land of Lincoln: official_social_account_pending
chapter_year,recFlx4ORu1RH5pEV-2026,2026,,,not_searched,,Tampa: url_index_searched_content_review_pending
chapter_year,recFz45vphORHK1Dm-2026,2026,,,not_searched,,Central New Jersey: additional_archive_review_needed
chapter_year,recG0AfdLPXQ117AV-2026,2026,,,not_searched,,Omaha: additional_archive_review_needed
chapter_year,recGBEQ1Jzhgg5CCU-2026,2026,,,not_searched,,Fort Worth: official_social_account_pending
chapter_year,recGHdSb41i1tYtWk-2026,2026,,,not_searched,,Heart of Iowa: url_index_searched_content_review_pending
chapter_year,recGOEn6TMfwZniSY-2026,2026,,,not_searched,,Scioto Valley: additional_archive_review_needed
chapter_year,recGwgmQTIF0Hz0Ym-2026,2026,,,not_searched,,Arkansas Valley: official_social_account_pending
chapter_year,recHL0sCpfMTFSKVH-2026,2026,,,not_searched,,Richmond: additional_archive_review_needed
chapter_year,recHL2g7b2xAFii3I-2026,2026,,,not_searched,,Oklahoma City: additional_archive_review_needed
chapter_year,recHa3LuQePOlurGF-2026,2026,,,not_searched,,River Region: url_index_searched_content_review_pending
chapter_year,recHocT4UDAoXZ3S5-2026,2026,,,not_searched,,Chippewa Valley: additional_archive_review_needed
chapter_year,recHpDq1gXwsb2MyJ-2026,2026,,,not_searched,,O'ahu: additional_archive_review_needed
chapter_year,recHz4bv3iDXCqjP6-2026,2026,,,not_searched,,River Valley: website_or_archive_retry_needed
chapter_year,recI6qK6j0B29VyIL-2026,2026,,,not_searched,,Lakefront: url_index_searched_content_review_pending
chapter_year,recI72439exLqogyy-2026,2026,,,not_searched,,Broward County: website_or_archive_retry_needed
chapter_year,recIAykw966oo5dI0-2026,2026,,,not_searched,,Dayton-Miami Valley: additional_archive_review_needed
chapter_year,recIZudVm6B3o5tAN-2026,2026,,,not_searched,,Northwest Arkansas: additional_archive_review_needed
chapter_year,recIqxpKzSuMOBIYd-2026,2026,,,not_searched,,Tulsa: official_social_account_pending
chapter_year,recJ0MEIEPUDiMCfs-2026,2026,,,not_searched,,Orlando: url_index_searched_content_review_pending
chapter_year,recJ9hP2ah69IisXt-2026,2026,,,found_unverified,https://milwaukee.dsawi.org/milwaukee-dsa-joins-call-to-halt-trumps-illegal-war-against-venezuela-after-bombing-maduro-kidnapping/ | https://milwaukee.dsawi.org/milwaukee-dsa-ready-for-statewide-governors-race-as-madison-dsa-joins-in-endorsing-francesca-hong/ | https://milwaukee.dsawi.org/resources/endorsements/ | https://milwaukee.dsawi.org/voting-eligibility-rules/,Milwaukee: verified_endorsement_not_exhaustive_census
chapter_year,recJJ2eQgDwgQVLAR-2026,2026,,,found_unverified,https://web.archive.org/web/20260709205932id_/https://phxdsa.org/voter-guide,Phoenix: chapter_site_or_wayback
chapter_year,recJs8BRzkSV5yDbN-2026,2026,,,found_unverified,https://twinportsdsa.org/electoral,Twin Ports: verified_endorsement_not_exhaustive_census
chapter_year,recJuZsNGD41j4umw-2026,2026,,,not_searched,,Piedmont Triad: url_index_searched_content_review_pending
chapter_year,recJzf90kikpXO0DT-2026,2026,,,not_searched,,Long Island: additional_archive_review_needed
chapter_year,recK31k3aZJA2QE3p-2026,2026,,,found_unverified,https://portlanddsa.org/a-call-to-action-to-prepare-for-the-2026-elections/ | https://portlanddsa.org/brian-owendoffs-one-big-club-you-aint-in-it/ | https://portlanddsa.org/endorsed-candidates/ | https://portlanddsa.org/getting-a-dsa-endorsement/ | https://portlanddsa.org/how-portland-dsa-and-sios-shaped-socialisms-win-in-the-suburbs/ | https://portlanddsa.org/our-voter-guide-for-the-may-2026-primary/ | https://portlanddsa.org/portland-metro-chamber-of-secrets/ | https://portlanddsa.org/providence-health-plan-collapse-highlights-oregons-fight-for-single-payer-in-2027/ | https://portlanddsa.org/psu-never-disarmed/ | https://portlanddsa.org/the-data-centrists/ | https://portlanddsa.org/yes-on-120-what-do-we-make-of-it/ | https://web.archive.org/web/20260210002504id_/https://portlanddsa.org/endorsed-candidates/ | https://web.archive.org/web/20260507215255id_/https://portlanddsa.org/our-voter-guide-for-the-may-2026-primary/ | https://web.archive.org/web/20260507215308id_/https://portlanddsa.org/getting-a-dsa-endorsement/,Portland: verified_endorsement_not_exhaustive_census
chapter_year,recKGSp2UlG6V0tOG-2026,2026,,,not_searched,,Palouse: additional_archive_review_needed
chapter_year,recKNkHw48qsmAbx9-2026,2026,,,found_unverified,https://www.athensareadsa.org/ | https://www.athensareadsa.org/endorsement,Athens Area: verified_endorsement_not_exhaustive_census
chapter_year,recKUDCwfT4yxflU6-2026,2026,,,not_searched,,Leon County: additional_archive_review_needed
chapter_year,recLWOuFtRtCelnEh-2026,2026,,,not_searched,,Southeast Idaho: url_index_searched_content_review_pending
chapter_year,recLfgG6ydn0IPFpY-2026,2026,,,not_searched,,Greater Baltimore: additional_archive_review_needed
chapter_year,recLsbjhFWix57m4q-2026,2026,,,not_searched,,San Antonio: additional_archive_review_needed
chapter_year,recLsm5463dxWKcks-2026,2026,,,found_unverified,https://saltlakedsa.org/ | https://saltlakedsa.org/2026/04/08/a-case-for-no-endorsement-in-cd-1/ | https://saltlakedsa.org/candidate-endorsement-policies/ | https://saltlakedsa.org/member-handbook/ | https://saltlakedsa.org/paden-campaign/ | https://web.archive.org/web/20260716123102id_/https://saltlakedsa.org/2026/04/08/a-case-for-no-endorsement-in-cd-1/ | https://web.archive.org/web/20260811095748id_/https://saltlakedsa.org/2026/04/08/a-case-for-no-endorsement-in-cd-1/feed/,Salt Lake: verified_endorsement_not_exhaustive_census
chapter_year,recLvs3LzaQQNjlIA-2026,2026,,,found_unverified,https://web.archive.org/web/20260220152735id_/https://wsil.dsachapters.org/voter-guide-primary-2026 | https://web.archive.org/web/20260312010236id_/https://wsil.dsachapters.org/2026/02/08/primary-voter-guide/ | https://web.archive.org/web/20260312011529id_/https://wsil.dsachapters.org/electoral | https://web.archive.org/web/20260312021229id_/https://wsil.dsachapters.org/2026/01/27/mahnoor-endorsement/,West Suburban Illinois: chapter_site_or_wayback
chapter_year,recM9oJzvTBqHfg05-2026,2026,,,found_unverified,https://web.archive.org/web/20260521004820id_/https://www.dsalb.org/electoral-politics-committee | https://web.archive.org/web/20260521011140id_/https://www.dsalb.org/electoral-endorsements | https://web.archive.org/web/20260609023635id_/https://www.dsalb.org/voterguide | https://www.dsalb.org/electoral-endorsements,Long Beach: chapter_site_or_wayback
chapter_year,recMAZ4MvcNtzlkbp-2026,2026,,,not_searched,,Metro Cincinnati & Northern Kentucky: additional_archive_review_needed
chapter_year,recN0F7EofeEi2sVK-2026,2026,,,found_unverified,https://www.mainedsa.org/endorsements/,Maine: chapter_site_or_wayback
chapter_year,recN0QSja5PaHFtet-2026,2026,,,not_searched,,Northwest Montana: additional_archive_review_needed
chapter_year,recNdPpnEmU5i1xZn-2026,2026,,,found_unverified,http://atldsa.org/candidates/ | https://atldsa.org/candidates/ | https://atldsa.org/electoral/ | https://web.archive.org/web/20260510225235id_/http://atldsa.org/candidates/ | https://web.archive.org/web/20260511001043id_/https://atldsa.org/voter-guide-2026/,Atlanta: verified_endorsement_not_exhaustive_census
chapter_year,recO9nU4WGL5t7qbf-2026,2026,,,not_searched,,Northwest Ohio: additional_archive_review_needed
chapter_year,recOGcJgoHsY9bqcc-2026,2026,,,found_unverified,https://www.dsasb.org/endorsements,Santa Barbara: verified_endorsement_not_exhaustive_census
chapter_year,recPOWfJ8wPNcdSes-2026,2026,,,not_searched,,Owensboro: additional_archive_review_needed
chapter_year,recPS62K0hzPKiUYN-2026,2026,,,not_searched,,Bowling Green: additional_archive_review_needed
chapter_year,recQ0XbRWCvOpu5HM-2026,2026,,,not_searched,,Northern Colorado: additional_archive_review_needed
chapter_year,recQ3VOBLDmZQHLQw-2026,2026,,,not_searched,,Pinellas County: url_index_searched_content_review_pending
chapter_year,recQA9bwED4075itz-2026,2026,,,not_searched,,Central Mississippi: additional_archive_review_needed
chapter_year,recQCD4gvpqQv9PMU-2026,2026,,,not_searched,,Boise: url_index_searched_content_review_pending
chapter_year,recQQgAazXgKTRhfU-2026,2026,,,not_searched,,Emerald Coast: additional_archive_review_needed
chapter_year,recQfa3YHAw48GMoX-2026,2026,,,not_searched,,Salem: additional_archive_review_needed
chapter_year,recQj7rjB9I8F1MDP-2026,2026,,,found_unverified,https://north.dsanj.org/2026-north-nj-dsa-chapter-convention/ | https://north.dsanj.org/candidates-corner-meg-for-queen-city/ | https://north.dsanj.org/j-street-is-the-liberal-wing-of-genocide-analilia-mejia-should-drop-their-endorsement/ | https://north.dsanj.org/news/ | https://north.dsanj.org/statement-from-the-new-jersey-chapters-of-democratic-socialists-of-america-on-the-nj-independent-prosecutor-bill/ | https://web.archive.org/web/20260521134928id_/https://north.dsanj.org/j-street-is-the-liberal-wing-of-genocide-analilia-mejia-should-drop-their-endorsement/ | https://web.archive.org/web/20260607043206id_/https://north.dsanj.org/candidates-corner-meg-for-queen-city/ | https://web.archive.org/web/20260607044515id_/https://north.dsanj.org/tag/candidates-corner/ | https://web.archive.org/web/20260607053525id_/https://north.dsanj.org/tag/endorsement/ | https://web.archive.org/web/20260607053852id_/https://north.dsanj.org/tag/elections/,North New Jersey: verified_endorsement_not_exhaustive_census
chapter_year,recQpiidcsftIPsZ0-2026,2026,,,not_searched,,Big Island: official_social_account_pending
chapter_year,recQxboVdYCfhycxy-2026,2026,,,not_searched,,Tacoma & Pierce County: additional_archive_review_needed
chapter_year,recROx1PBZD5Vk7xh-2026,2026,,,not_searched,,Santa Cruz: additional_archive_review_needed
chapter_year,recRTJQYunAdrPlKS-2026,2026,,,not_searched,,Rochester: additional_archive_review_needed
chapter_year,recRnRBOtlahzPwKw-2026,2026,,,not_searched,,Walla Walla Valley: official_social_account_pending
chapter_year,recS5VGHYFMUxmiky-2026,2026,,,not_searched,,Southwest Michigan: additional_archive_review_needed
chapter_year,recSTEJSiMiuHtMlA-2026,2026,,,not_searched,,Cadillac: official_social_account_pending
chapter_year,recSleokYJqguQEBD-2026,2026,,,not_searched,,Pensacola: url_index_searched_content_review_pending
chapter_year,recStYD9pu2XW75YV-2026,2026,,,not_searched,,Upper Peninsula: official_social_account_pending
chapter_year,recT5KhYcENaxjjP8-2026,2026,,,not_searched,,Centre County: official_social_account_pending
chapter_year,recT7i50C14XuejrN-2026,2026,,,not_searched,,Mahoning Valley: url_index_searched_content_review_pending
chapter_year,recTJk4yuSlHV95UK-2026,2026,,,found_unverified,https://www.fortwaynedsa.com/community-outreach/,Fort Wayne: chapter_site_or_wayback
chapter_year,recTQ7GGGPoQwoxga-2026,2026,,,not_searched,,Cedar Rapids: official_social_account_pending
chapter_year,recTt8anyI4k48Mj5-2026,2026,,,not_searched,,South Central PA: url_index_searched_content_review_pending
chapter_year,recUDExPL4JiGEztp-2026,2026,,,not_searched,,Paso del Norte: official_social_account_pending
chapter_year,recUS1y5dyWBgOMlU-2026,2026,,,not_searched,,Shenandoah Valley: official_social_account_pending
chapter_year,recUThoJ9hyjz5yjQ-2026,2026,,,not_searched,,Central Wisconsin: official_social_account_pending
chapter_year,recVkxNJL0pZJd2Io-2026,2026,,,not_searched,,Charlotte Metro: additional_archive_review_needed
chapter_year,recW3tPzmy1ZGk2Se-2026,2026,,,not_searched,,Concho Valley: additional_archive_review_needed
chapter_year,recW4bI95Z7XL3NFO-2026,2026,,,not_searched,,Grand Rapids: additional_archive_review_needed
chapter_year,recW9PDIGyFL6BWOE-2026,2026,,,found_unverified,https://midtndsa.org/working-groups-committees/,Middle Tennessee: chapter_site_or_wayback
chapter_year,recWBJRC7gEioyULO-2026,2026,,,not_searched,,Baton Rouge: url_index_searched_content_review_pending
chapter_year,recWNaLkhH8fqjhlT-2026,2026,,,not_searched,,Mesa County: official_social_account_pending
chapter_year,recWZOlBPS27UNYrF-2026,2026,,,found_unverified,https://coulee.dsawi.org/2025/08/20/bernie-sanders-endorsement-of-rebecca-cooke-a-betrayal-of-socialist-movement/ | https://coulee.dsawi.org/2026/05/04/coulee-dsa-endorses-emily-berge-for-congress/ | https://web.archive.org/web/20260421174403id_/https://coulee.dsawi.org/2026/04/21/coulee-dsa-endorses-fran-hong-for-governor/ | https://web.archive.org/web/20260504215939id_/https://coulee.dsawi.org/2026/05/04/coulee-dsa-endorses-emily-berge-for-congress/,Coulee Region: verified_endorsement_not_exhaustive_census
chapter_year,recWi4jTHgukTFasy-2026,2026,,,not_searched,,North Mississippi: additional_archive_review_needed
chapter_year,recXKeQY2VM2wkwsS-2026,2026,,,not_searched,,Isabella County: official_social_account_pending
chapter_year,recXWCW4tt6mYABG3-2026,2026,,,not_searched,,Volusia: official_social_account_pending
chapter_year,recXkWXpt6VdXu1ia-2026,2026,,,not_searched,,Upper Valley: url_index_searched_content_review_pending
chapter_year,recXsfT8mmJNZoTBB-2026,2026,,,not_searched,,Denver: additional_archive_review_needed
chapter_year,recYXFf0UYitkSJpT-2026,2026,,,not_searched,,Champaign-Urbana: url_index_searched_content_review_pending
chapter_year,recYcoo13kE8CwRo3-2026,2026,,,not_searched,,Salina: official_social_account_pending
chapter_year,recZ8NV1XsHKSYBsn-2026,2026,,,found_unverified,http://westernmtdsa.org/2025-endorsements.html | http://westernmtdsa.org/electoral-working-group.html | https://westernmtdsa.org/2025-endorsements.html | https://westernmtdsa.org/electoral-working-group.html | https://westernmtdsa.org/index.html,Western Montana: chapter_site_or_wayback
chapter_year,recZEmQ3fZ8C96hFj-2026,2026,,,not_searched,,Olympia: additional_archive_review_needed
chapter_year,recZdqGGhK7ZwdLwu-2026,2026,,,not_searched,,North Texas: official_social_account_pending
chapter_year,recaZNZNI4KzF2ifo-2026,2026,,,not_searched,,Mid-Hudson Valley: additional_archive_review_needed
chapter_year,recabufgzhuk7SsaH-2026,2026,,,found_unverified,https://www.midmissouridsa.org/ | https://www.midmissouridsa.org/statements/august-2026-special-election-statement,Mid-Missouri: verified_endorsement_not_exhaustive_census
chapter_year,recadsEzmxY7VgYTq-2026,2026,,,not_searched,,Joplin Area: official_social_account_pending
chapter_year,recaeO2dxjbqDPad7-2026,2026,,,not_searched,,Shreveport-Bossier: additional_archive_review_needed
chapter_year,recazL76LSPDpqjno-2026,2026,,,not_searched,,Maui: additional_archive_review_needed
chapter_year,recbKyFRy973PJzEv-2026,2026,,,not_searched,,Cape Cod: website_or_archive_retry_needed
chapter_year,recbnM3xYrEO0MDBF-2026,2026,,,not_searched,,Lubbock: additional_archive_review_needed
chapter_year,recbxU9HH2MzBiQFu-2026,2026,,,found_unverified,https://www.dsalouisville.org/ | https://www.dsalouisville.org/endorsements/our-endorsed-candidates,Louisville: verified_endorsement_not_exhaustive_census
chapter_year,recc3qYuezOuNq4MR-2026,2026,,,not_searched,,Southern Mississippi: additional_archive_review_needed
chapter_year,recc9NkvIp5HLQ1yp-2026,2026,,,not_searched,,Lehigh Valley: additional_archive_review_needed
chapter_year,reccdrhmClCQ2CW1Q-2026,2026,,,not_searched,,Triangle: url_index_searched_content_review_pending
chapter_year,recctY4m66GPHpzR9-2026,2026,,,not_searched,,Skagit County: official_social_account_pending
chapter_year,reccvfwbAsEZHpPfh-2026,2026,,,not_searched,,The Shoals: official_social_account_pending
chapter_year,recd0uy3rr1Bgw9wI-2026,2026,,,not_searched,,Southeastern Oklahoma: additional_archive_review_needed
chapter_year,recdP6i0tJkEEiTJo-2026,2026,,,not_searched,,Southern New Hampshire: additional_archive_review_needed
chapter_year,recdQwlYzhFjozDeh-2026,2026,,,not_searched,,Flagstaff: additional_archive_review_needed
chapter_year,receJ6YiRwditqBs4-2026,2026,,,not_searched,,Stillwater: additional_archive_review_needed
chapter_year,receKu5umjfkE8oAp-2026,2026,,,not_searched,,Southeast Kansas: additional_archive_review_needed
chapter_year,receSr2shnbuFhGIT-2026,2026,,,not_searched,,Flint Hills: additional_archive_review_needed
chapter_year,receh0P922XmUr6tX-2026,2026,,,not_searched,,Chattanooga: url_index_searched_content_review_pending
chapter_year,recfAwAuIcuJvCEBN-2026,2026,,,not_searched,,Space Coast: url_index_searched_content_review_pending
chapter_year,recfbo03dGTTwdruW-2026,2026,,,not_searched,,Boulder: additional_archive_review_needed
chapter_year,recffSbqrnjqJxBPs-2026,2026,,,not_searched,,Ozarks: official_social_account_pending
chapter_year,recgMgxwGYNONC8Ax-2026,2026,,,found_unverified,https://dsaneworleans.org/ | https://dsaneworleans.org/2026/08/17/solidarity-means-action-august-17-2026/,New Orleans: verified_endorsement_not_exhaustive_census
chapter_year,recglapUaL0faNba5-2026,2026,,,not_searched,,Marion County: official_social_account_pending
chapter_year,rechH1FpOL2WCgutW-2026,2026,,,not_searched,,Northwest Indiana: url_index_searched_content_review_pending
chapter_year,rechbyY2P8QhIF3DO-2026,2026,,,not_searched,,Northern Nevada: additional_archive_review_needed
chapter_year,rechl5HCvitYdOGsy-2026,2026,,,not_searched,,Northern Illinois: additional_archive_review_needed
chapter_year,reci8e1tYK3NymV4N-2026,2026,,,not_searched,,Troy: url_index_searched_content_review_pending
chapter_year,reciA8xwGUpW0MiZk-2026,2026,,,found_unverified,https://www.hvdsa.org/endorsed-candidates,Huron Valley: verified_endorsement_not_exhaustive_census
chapter_year,reciHswHKOYjwYIT7-2026,2026,,,not_searched,,Central Sierra Foothills: official_social_account_pending
chapter_year,recj6j8cUEqNSL0vs-2026,2026,,,not_searched,,Tidewater: url_index_searched_content_review_pending
chapter_year,recjNl5JK3NYyhMRU-2026,2026,,,found_unverified,https://somddsa.org/ | https://somddsa.org/2024/11/09/statement-in-response-to-the-election-of-donald-trump-in-2024/ | https://somddsa.org/2026-endorsements/ | https://somddsa.org/endorsements/ | https://somddsa.org/md-05-candidate-report-card/ | https://web.archive.org/web/20260622200531id_/https://somddsa.org/md-05-candidate-report-card/,Southern Maryland: verified_endorsement_not_exhaustive_census
chapter_year,recjqr2K3aEywVhg4-2026,2026,,,not_searched,,New River Valley: url_index_searched_content_review_pending
chapter_year,recjr6SITxRfPKCFq-2026,2026,,,not_searched,,Northwest Georgia: additional_archive_review_needed
chapter_year,recjs7DiralNILEgj-2026,2026,,,not_searched,,Pittsburgh: additional_archive_review_needed
chapter_year,recjxGC0xL0h7BptA-2026,2026,,,not_searched,,Wooster: official_social_account_pending
chapter_year,reck5iOPvimUvgqOs-2026,2026,,,found_unverified,https://iedsa.org/ | https://iedsa.org/2026-endorsements/ | https://web.archive.org/web/20260723044245id_/https://iedsa.org/2026-endorsements/ | https://web.archive.org/web/20260723044245id_/https://iedsa.org/electoral/,Inland Empire: verified_endorsement_not_exhaustive_census
chapter_year,reckca2oZB7IvRSJw-2026,2026,,,not_searched,,Middle Georgia: additional_archive_review_needed
chapter_year,reckm1enHokOuFlIg-2026,2026,,,not_searched,,Spokane: official_social_account_pending
chapter_year,recl787Sb1leMilEi-2026,2026,,,not_searched,,Southern Idaho: official_social_account_pending
chapter_year,reclMP28fLu46kFEC-2026,2026,,,not_searched,,Wichita: url_index_searched_content_review_pending
chapter_year,reclWgFXcQwk81MUH-2026,2026,,,not_searched,,Akron: additional_archive_review_needed
chapter_year,reclf74z6YnA3tm63-2026,2026,,,not_searched,,Jacksonville: additional_archive_review_needed
chapter_year,recljeUAWKtdx5PRp-2026,2026,,,not_searched,,Lower Hudson Valley: additional_archive_review_needed
chapter_year,reclmXwgrT4BHf9Vq-2026,2026,,,found_unverified,https://www.northal-dsa.org/candidates,North Alabama: verified_endorsement_not_exhaustive_census
chapter_year,reclrcVPfxAuBDFLR-2026,2026,,,found_unverified,https://web.archive.org/web/20260206150343id_/https://www.eastbaydsa.org/events/4877/2026-02-22-berkeley-meeting-with-dsa-endorsed-elected-officials/ | https://web.archive.org/web/20260601042028id_/https://www.eastbaydsa.org/events/5188/2026-05-22-coco-voter-guide-social/,East Bay: chapter_site_or_wayback
chapter_year,reclyHYiSKHUVlfWT-2026,2026,,,not_searched,,Santa Fe: additional_archive_review_needed
chapter_year,recm5xtlty0kssfFb-2026,2026,,,not_searched,,New York City: website_or_archive_retry_needed
chapter_year,recm7aEDlIMCfYmMY-2026,2026,,,not_searched,,Rock River: url_index_searched_content_review_pending
chapter_year,recmAMmJR3WF7a9px-2026,2026,,,not_searched,,Southeast Missouri: website_or_archive_retry_needed
chapter_year,recmjWM6YNJ2vDGZj-2026,2026,,,not_searched,,North Central Valley: official_social_account_pending
chapter_year,recmr3OjlPiwCu6BI-2026,2026,,,not_searched,,Delaware: url_index_searched_content_review_pending
chapter_year,reco5CqqnJ0KEhQQr-2026,2026,,,not_searched,,North East Wisconsin: official_social_account_pending
chapter_year,recpDAaYiPTsJE4mc-2026,2026,,,not_searched,,Northwest Michigan: url_index_searched_content_review_pending
chapter_year,recpKDmBrRnuJ61xG-2026,2026,,,not_searched,,Capital District: additional_archive_review_needed
chapter_year,recpqx4umiFvMDHFb-2026,2026,,,found_unverified,https://seattledsa.org/2021/01/seattle-dsa-endorsement-background-motivation/ | https://seattledsa.org/2026/03/february-gmm/ | https://seattledsa.org/event/2028-presidential-candidate-endorsement-forum/ | https://seattledsa.org/event/37th-ld-ewg-steering-committee-endorsement-qa/ | https://seattledsa.org/event/37th-ld-memberwide-endorsement-forum/ | https://seattledsa.org/event/38242/ | https://seattledsa.org/event/celebrate-juneteenth-with-labor/ | https://seattledsa.org/event/endorsement-qa-with-mike-westgard-renton-city-council-candidate/ | https://seattledsa.org/event/endorsement-subcommittee-qa-michael-westgaard-campaign/ | https://seattledsa.org/event/ewg-jan2026-monthly-meeting/ | https://seattledsa.org/event/ewg-march-monthly-meeting-2/ | https://seattledsa.org/event/ewg-steering-committee-endorsement-qa-jeanie-chunn/ | https://seattledsa.org/event/ewg-steering-committee-endorsement-qa-katie-wilson/ | https://seattledsa.org/event/i-137-funding-social-housing-electoral-endorsement-subcommittee-qa/ | https://seattledsa.org/event/krysteena-mann-memberwide-endorsement-qa/ | https://seattledsa.org/event/members-endorsement-qa-michael-westgaard-campaign/ | https://seattledsa.org/event/mike-for-renton-canvass-19/ | https://seattledsa.org/event/mike-for-renton-canvass-20/ | https://seattledsa.org/event/mike-for-renton-canvass-23/ | https://seattledsa.org/event/mike-for-renton-canvass-24/ | https://seattledsa.org/event/mike-for-renton-canvass-25/ | https://seattledsa.org/event/mike-for-renton-canvass-39/ | https://seattledsa.org/event/mike-for-renton-canvass-41/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-10/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-11/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-12/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-2/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-3/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-4/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-5/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-6/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-7/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass-8/ | https://seattledsa.org/event/mike-for-renton-gotv-canvass/ | https://seattledsa.org/event/socialist-analysis-war-in-iran-where-is-this-heading-and-how-do-we-fight-it/ | https://seattledsa.org/event/unionize-for-trans-rights-campaign-meeting/,Seattle: chapter_site_or_wayback
chapter_year,recqVD57cMVELsEux-2026,2026,,,not_searched,,Mobile Bay: url_index_searched_content_review_pending
chapter_year,recqnEiHDohXmNsw0-2026,2026,,,not_searched,,Brainerd Lakes Area: additional_archive_review_needed
chapter_year,recqploYCWlZghIp3-2026,2026,,,not_searched,,Northeast Pennsylvania: additional_archive_review_needed
chapter_year,recqxNEytZg7a993j-2026,2026,,,not_searched,,Laredo: additional_archive_review_needed
chapter_year,recrOAzKtL4XiBkc0-2026,2026,,,not_searched,,Southeast Minnesota: additional_archive_review_needed
chapter_year,recreuDi9kiy7ABbA-2026,2026,,,found_unverified,https://lvdsa.org/2025/12/13/2026-endorsements/ | https://lvdsa.org/bylaws/ | https://lvdsa.org/committee/electoral/ | https://lvdsa.org/events/lvdsa-fair/ | https://lvdsa.org/events/val-canvass-05-26/ | https://lvdsa.org/events/val-canvass-06-01/ | https://lvdsa.org/events/val-canvass-06-02/ | https://lvdsa.org/events/val-thomason-shaun-navarro-filing-party/ | https://lvdsa.org/voter-guide/,Las Vegas: verified_endorsement_not_exhaustive_census
chapter_year,recrsiHHI6LQJITPX-2026,2026,,,found_unverified,https://ctdsa.org/organizing-for-abolition-in-hartford-connecticut/ | https://ctdsa.org/resisting-the-seduction-of-racial-liberalism-abolitionist-lessons-in-naomi-murakawas-the-first-civil-right/,Connecticut: verified_endorsement_not_exhaustive_census
chapter_year,recrtf4j80gtgluiw-2026,2026,,,not_searched,,Brazos: website_or_archive_retry_needed
chapter_year,recs3V2Rtr16qS9FG-2026,2026,,,not_searched,,Northeast Tennessee: additional_archive_review_needed
chapter_year,recsUheyIZMqow2p3-2026,2026,,,found_unverified,https://web.archive.org/web/20260309190949id_/https://detroitdsa.org/category/endorsements/,Metro Detroit: chapter_site_or_wayback
chapter_year,recsl4sFwbNgO8RUG-2026,2026,,,found_unverified,https://home.memphisdsa.org/event/electoral-policy-committee-meeting-28/,Memphis Midsouth: chapter_site_or_wayback
chapter_year,recsmq8fcapOcKEeZ-2026,2026,,,not_searched,,St. Louis: additional_archive_review_needed
chapter_year,rect7eOZNHXFCpZhO-2026,2026,,,not_searched,,Wilmington: url_index_searched_content_review_pending
chapter_year,rectL9ZGVK2eueBIC-2026,2026,,,not_searched,,Buffalo: url_index_searched_content_review_pending
