TOTAL VOTER TURNOUT: 5,984,939
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-08-06	10	088	0	70	OTTAWA	88TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434033	VANWOERKOM	GREG			12656			
2024-08-06	10	089	0	41	KENT	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434030	MEERMAN	LUKE			260			
2024-08-06	10	089	0	41	KENT	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452277	MAASSEN	LOIS	E.		92			
2024-08-06	10	089	0	61	MUSKEGON	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434030	MEERMAN	LUKE			3231			
2024-08-06	10	089	0	61	MUSKEGON	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452277	MAASSEN	LOIS	E.		2329			
2024-08-06	10	089	0	70	OTTAWA	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434030	MEERMAN	LUKE			9478			
2024-08-06	10	089	0	70	OTTAWA	89TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452277	MAASSEN	LOIS	E.		1246			
2024-08-06	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434028	POSTHUMUS	BRYAN			11921			
2024-08-06	10	090	0	41	KENT	90TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452276	HIGGINS	WILLIAM	J.		6833			
2024-08-06	10	091	0	34	IONIA	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434026	OUTMAN	PAT			977			
2024-08-06	10	091	0	34	IONIA	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452275	DILLINGHAM	JASON	A.		357			
2024-08-06	10	091	0	41	KENT	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434026	OUTMAN	PAT			3098			
2024-08-06	10	091	0	41	KENT	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452275	DILLINGHAM	JASON	A.		1361			
2024-08-06	10	091	0	59	MONTCALM	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434026	OUTMAN	PAT			6597			
2024-08-06	10	091	0	59	MONTCALM	91ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452275	DILLINGHAM	JASON	A.		2495			
2024-08-06	10	092	0	29	GRATIOT	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	370537	ODYKIRK	TIMOTHY			1038			
2024-08-06	10	092	0	29	GRATIOT	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434024	NEYER	JERRY			2764			
2024-08-06	10	092	0	37	ISABELLA	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	370537	ODYKIRK	TIMOTHY			4669			
2024-08-06	10	092	0	37	ISABELLA	92ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434024	NEYER	JERRY			6348			
2024-08-06	10	093	0	19	CLINTON	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	352360	SEAMON	KEVIN	C.		462			
2024-08-06	10	093	0	19	CLINTON	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451540	KELLY	TIM			1282			
2024-08-06	10	093	0	29	GRATIOT	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	352360	SEAMON	KEVIN	C.		467			
2024-08-06	10	093	0	29	GRATIOT	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451540	KELLY	TIM			2022			
2024-08-06	10	093	0	34	IONIA	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	352360	SEAMON	KEVIN	C.		141			
2024-08-06	10	093	0	34	IONIA	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451540	KELLY	TIM			404			
2024-08-06	10	093	0	59	MONTCALM	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	352360	SEAMON	KEVIN	C.		275			
2024-08-06	10	093	0	59	MONTCALM	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451540	KELLY	TIM			648			
2024-08-06	10	093	0	73	SAGINAW	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	352360	SEAMON	KEVIN	C.		4463			
2024-08-06	10	093	0	73	SAGINAW	93RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451540	KELLY	TIM			5702			
2024-08-06	10	094	0	73	SAGINAW	94TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	418580	WEIL	GEOFFREY			1168			
2024-08-06	10	094	0	73	SAGINAW	94TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434020	O'NEAL	AMOS			10167			
2024-08-06	10	094	0	73	SAGINAW	94TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	449207	ZELLE	ROBERT	E.		1969			
2024-08-06	10	095	0	9	BAY	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433994	SCHUETTE	BILL	G.		9			
2024-08-06	10	095	0	9	BAY	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452288	LOPEZ	SABRINA			7			
2024-08-06	10	095	0	26	GLADWIN	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433994	SCHUETTE	BILL	G.		1130			
2024-08-06	10	095	0	26	GLADWIN	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452288	LOPEZ	SABRINA			397			
2024-08-06	10	095	0	56	MIDLAND	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433994	SCHUETTE	BILL	G.		9022			
2024-08-06	10	095	0	56	MIDLAND	95TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452288	LOPEZ	SABRINA			6212			
2024-08-06	10	096	0	9	BAY	96TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433966	BESON	TIMOTHY			7263			
2024-08-06	10	096	0	9	BAY	96TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452272	FOWLER	CHAZ			1346			
2024-08-06	10	096	0	9	BAY	96TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452274	HOWARD, JR.	RUDY	M.		8704			
2024-08-06	10	097	0	9	BAY	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	406322	PUTNAM	MARK			490			
2024-08-06	10	097	0	9	BAY	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433964	BIERLEIN	MATTHEW			807			
2024-08-06	10	097	0	25	GENESEE	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	406322	PUTNAM	MARK			892			
2024-08-06	10	097	0	25	GENESEE	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433964	BIERLEIN	MATTHEW			662			
2024-08-06	10	097	0	73	SAGINAW	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	406322	PUTNAM	MARK			2934			
2024-08-06	10	097	0	73	SAGINAW	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433964	BIERLEIN	MATTHEW			4531			
2024-08-06	10	097	0	79	TUSCOLA	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	406322	PUTNAM	MARK			1268			
2024-08-06	10	097	0	79	TUSCOLA	97TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433964	BIERLEIN	MATTHEW			5908			
2024-08-06	10	098	0	32	HURON	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	64964	OSENTOSKI	APRIL	L.		1373			
2024-08-06	10	098	0	32	HURON	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433962	ALEXANDER	GREGORY	L.		4459			
2024-08-06	10	098	0	44	LAPEER	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	64964	OSENTOSKI	APRIL	L.		198			
2024-08-06	10	098	0	44	LAPEER	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433962	ALEXANDER	GREGORY	L.		794			
2024-08-06	10	098	0	76	SANILAC	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	64964	OSENTOSKI	APRIL	L.		1311			
2024-08-06	10	098	0	76	SANILAC	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433962	ALEXANDER	GREGORY	L.		5245			
2024-08-06	10	098	0	79	TUSCOLA	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	64964	OSENTOSKI	APRIL	L.		741			
2024-08-06	10	098	0	79	TUSCOLA	98TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433962	ALEXANDER	GREGORY	L.		3004			
2024-08-06	10	099	0	6	ARENAC	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433960	HOADLEY	MIKE			2641			
2024-08-06	10	099	0	6	ARENAC	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452271	LEROUX	JON			698			
2024-08-06	10	099	0	9	BAY	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433960	HOADLEY	MIKE			520			
2024-08-06	10	099	0	9	BAY	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452271	LEROUX	JON			345			
2024-08-06	10	099	0	18	CLARE	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433960	HOADLEY	MIKE			632			
2024-08-06	10	099	0	18	CLARE	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452271	LEROUX	JON			177			
2024-08-06	10	099	0	26	GLADWIN	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433960	HOADLEY	MIKE			2994			
2024-08-06	10	099	0	26	GLADWIN	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452271	LEROUX	JON			967			
2024-08-06	10	099	0	35	IOSCO	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433960	HOADLEY	MIKE			3386			
2024-08-06	10	099	0	35	IOSCO	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452271	LEROUX	JON			1730			
2024-08-06	10	099	0	65	OGEMAW	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433960	HOADLEY	MIKE			3046			
2024-08-06	10	099	0	65	OGEMAW	99TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452271	LEROUX	JON			1186			
2024-08-06	10	100	0	18	CLARE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433958	KUNSE	TOM			3219			
2024-08-06	10	100	0	18	CLARE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452258	RUELL	TRACY			870			
2024-08-06	10	100	0	18	CLARE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452270	MCCLENDON	JAMIE			509			
2024-08-06	10	100	0	43	LAKE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433958	KUNSE	TOM			435			
2024-08-06	10	100	0	43	LAKE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452258	RUELL	TRACY			89			
2024-08-06	10	100	0	43	LAKE	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452270	MCCLENDON	JAMIE			33			
2024-08-06	10	100	0	54	MECOSTA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433958	KUNSE	TOM			5587			
2024-08-06	10	100	0	54	MECOSTA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452258	RUELL	TRACY			1450			
2024-08-06	10	100	0	54	MECOSTA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452270	MCCLENDON	JAMIE			437			
2024-08-06	10	100	0	67	OSCEOLA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433958	KUNSE	TOM			3031			
2024-08-06	10	100	0	67	OSCEOLA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452258	RUELL	TRACY			651			
2024-08-06	10	100	0	67	OSCEOLA	100TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452270	MCCLENDON	JAMIE			233			
2024-08-06	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433957	FOX	JOSEPH	D.		908			
2024-08-06	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452268	MCDONALD	BRANDON	SCOTT		463			
2024-08-06	10	101	0	43	LAKE	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452269	CRAIN	CHRISTOPHER	R.		594			
2024-08-06	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433957	FOX	JOSEPH	D.		277			
2024-08-06	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452268	MCDONALD	BRANDON	SCOTT		118			
2024-08-06	10	101	0	53	MASON	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452269	CRAIN	CHRISTOPHER	R.		178			
2024-08-06	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433957	FOX	JOSEPH	D.		5877			
2024-08-06	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452268	MCDONALD	BRANDON	SCOTT		1876			
2024-08-06	10	101	0	62	NEWAYGO	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452269	CRAIN	CHRISTOPHER	R.		1788			
2024-08-06	10	101	0	64	OCEANA	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433957	FOX	JOSEPH	D.		107			
2024-08-06	10	101	0	64	OCEANA	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452268	MCDONALD	BRANDON	SCOTT		29			
2024-08-06	10	101	0	64	OCEANA	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452269	CRAIN	CHRISTOPHER	R.		50			
2024-08-06	10	101	0	83	WEXFORD	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433957	FOX	JOSEPH	D.		2219			
2024-08-06	10	101	0	83	WEXFORD	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452268	MCDONALD	BRANDON	SCOTT		881			
2024-08-06	10	101	0	83	WEXFORD	101ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452269	CRAIN	CHRISTOPHER	R.		1280			
2024-08-06	10	102	0	51	MANISTEE	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433954	VANDERWALL	CURT			1222			
2024-08-06	10	102	0	51	MANISTEE	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452267	PELLERAN-MAHONEY	KATHY			1307			
2024-08-06	10	102	0	53	MASON	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433954	VANDERWALL	CURT			3747			
2024-08-06	10	102	0	53	MASON	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452267	PELLERAN-MAHONEY	KATHY			1480			
2024-08-06	10	102	0	61	MUSKEGON	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433954	VANDERWALL	CURT			2219			
2024-08-06	10	102	0	61	MUSKEGON	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452267	PELLERAN-MAHONEY	KATHY			2072			
2024-08-06	10	102	0	64	OCEANA	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433954	VANDERWALL	CURT			2925			
2024-08-06	10	102	0	64	OCEANA	102ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452267	PELLERAN-MAHONEY	KATHY			1399			
2024-08-06	10	103	0	10	BENZIE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	413993	TROMBLEY	LISA			321			
2024-08-06	10	103	0	10	BENZIE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433953	COFFIA	BETSY			573			
2024-08-06	10	103	0	10	BENZIE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	448665	KNISS	KATIE			291			
2024-08-06	10	103	0	10	BENZIE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452266	GARCIA	TRIPP			28			
2024-08-06	10	103	0	28	GRAND TRAVERSE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	413993	TROMBLEY	LISA			6276			
2024-08-06	10	103	0	28	GRAND TRAVERSE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433953	COFFIA	BETSY			8940			
2024-08-06	10	103	0	28	GRAND TRAVERSE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	448665	KNISS	KATIE			2945			
2024-08-06	10	103	0	28	GRAND TRAVERSE	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452266	GARCIA	TRIPP			670			
2024-08-06	10	103	0	45	LEELANAU	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	413993	TROMBLEY	LISA			2436			
2024-08-06	10	103	0	45	LEELANAU	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433953	COFFIA	BETSY			4211			
2024-08-06	10	103	0	45	LEELANAU	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	448665	KNISS	KATIE			1268			
2024-08-06	10	103	0	45	LEELANAU	103RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452266	GARCIA	TRIPP			211			
2024-08-06	10	104	0	5	ANTRIM	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433949	ROTH	JOHN	R.		3807			
2024-08-06	10	104	0	5	ANTRIM	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452264	SUHY	OWEN	J.		576			
2024-08-06	10	104	0	5	ANTRIM	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452265	KNIGHT	LARRY			1490			
2024-08-06	10	104	0	10	BENZIE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433949	ROTH	JOHN	R.		1809			
2024-08-06	10	104	0	10	BENZIE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452264	SUHY	OWEN	J.		315			
2024-08-06	10	104	0	10	BENZIE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452265	KNIGHT	LARRY			1881			
2024-08-06	10	104	0	28	GRAND TRAVERSE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433949	ROTH	JOHN	R.		3104			
2024-08-06	10	104	0	28	GRAND TRAVERSE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452264	SUHY	OWEN	J.		550			
2024-08-06	10	104	0	28	GRAND TRAVERSE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452265	KNIGHT	LARRY			1632			
2024-08-06	10	104	0	40	KALKASKA	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433949	ROTH	JOHN	R.		1767			
2024-08-06	10	104	0	40	KALKASKA	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452264	SUHY	OWEN	J.		275			
2024-08-06	10	104	0	40	KALKASKA	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452265	KNIGHT	LARRY			761			
2024-08-06	10	104	0	51	MANISTEE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433949	ROTH	JOHN	R.		1190			
2024-08-06	10	104	0	51	MANISTEE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452264	SUHY	OWEN	J.		178			
2024-08-06	10	104	0	51	MANISTEE	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452265	KNIGHT	LARRY			879			
2024-08-06	10	104	0	83	WEXFORD	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433949	ROTH	JOHN	R.		458			
2024-08-06	10	104	0	83	WEXFORD	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452264	SUHY	OWEN	J.		89			
2024-08-06	10	104	0	83	WEXFORD	104TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452265	KNIGHT	LARRY			141			
